INDICATOR,skew_before,skew_after,abs_skew_before,abs_skew_after
SE.CLO.4.LDGAP.M.TMS.2015.M,1.1990946669070404,1.123392203305215,1.1990946669070404,1.123392203305215
SE.CLO.4.LDGAP.M.TMS.2015.R,1.3767756295885722,1.2834955028785602,1.3767756295885722,1.2834955028785602
SE.CLO.4.LDGAP.M.TMS.2015.U,0.8017235647169803,0.6697413956423068,0.8017235647169803,0.6697413956423068
SE.CLO.4.LDGAP.M.TMS.2019.1,0.9986644595014721,0.8068972047526253,0.9986644595014721,0.8068972047526253
SE.CLO.4.LDGAP.M.TMS.2019.2,0.4628605675164089,0.46286056751641136,0.4628605675164089,0.46286056751641136
SE.CLO.4.LDGAP.M.TMS.2019.3,0.8347870904211099,0.8586805127990561,0.8347870904211099,0.8586805127990561
SE.CLO.4.LDGAP.M.TMS.2019.4,1.395943216519448,1.1229184950698174,1.395943216519448,1.1229184950698174
SE.CLO.4.LDGAP.M.TMS.2019.5,2.1213203435596424,2.1213203435596424,2.1213203435596424,2.1213203435596424
SE.CLO.4.LDGAP.M.TMS.2019.A,1.1367179600939445,0.9023327763055947,1.1367179600939445,0.9023327763055947
SE.CLO.4.LDGAP.M.TMS.2019.F,0.986848322651459,0.7465587130447092,0.986848322651459,0.7465587130447092
SE.CLO.4.LDGAP.M.TMS.2019.M,1.2929485078711436,1.053755897981011,1.2929485078711436,1.053755897981011
SE.CLO.4.LDGAP.M.TMS.2019.R,0.9032741736163084,1.371001050323503,0.9032741736163084,1.371001050323503
SE.CLO.4.LDGAP.M.TMS.2019.U,0.6740418707409244,0.6287137435260175,0.6740418707409244,0.6287137435260175
SE.CLO.4.LDGAP.R.PRL.2001.1,0.5259961026045605,1.3623754868567521,0.5259961026045605,1.3623754868567521
SE.CLO.4.LDGAP.R.PRL.2001.2,1.0333021218995162,0.9190091115251919,1.0333021218995162,0.9190091115251919
SE.CLO.4.LDGAP.R.PRL.2001.3,0.3773754437853291,0.0988397671035397,0.3773754437853291,0.0988397671035397
SE.CLO.4.LDGAP.R.PRL.2001.4,0.3552844716772252,-0.042812073259759366,0.3552844716772252,0.042812073259759366
SE.CLO.4.LDGAP.R.PRL.2001.5,0.6442168028420585,0.3755653853516766,0.6442168028420585,0.3755653853516766
SE.CLO.4.LDGAP.R.PRL.2001.A,0.8634756961712828,0.4767579068048425,0.8634756961712828,0.4767579068048425
SE.CLO.4.LDGAP.R.PRL.2001.F,0.6807866453824329,0.243230108140223,0.6807866453824329,0.243230108140223
SE.CLO.4.LDGAP.R.PRL.2001.M,0.754828847751213,0.6380352220836064,0.754828847751213,0.6380352220836064
SE.CLO.4.LDGAP.R.PRL.2001.R,0.6705117966738627,0.5976035964060314,0.6705117966738627,0.5976035964060314
SE.CLO.4.LDGAP.R.PRL.2001.U,0.643420044547032,0.48993035586745287,0.643420044547032,0.48993035586745287
SE.CLO.4.LDGAP.R.PRL.2006.1,1.1447669590691143,1.0544376823878063,1.1447669590691143,1.0544376823878063
SE.CLO.4.LDGAP.R.PRL.2006.2,1.2505897746226413,1.067448339592501,1.2505897746226413,1.067448339592501
SE.CLO.4.LDGAP.R.PRL.2006.3,1.1542384115789197,1.0204456657029357,1.1542384115789197,1.0204456657029357
SE.CLO.4.LDGAP.R.PRL.2006.4,1.1576472455718065,1.1728286347741077,1.1576472455718065,1.1728286347741077
SE.CLO.4.LDGAP.R.PRL.2006.5,1.0967285220825518,0.9665836573464563,1.0967285220825518,0.9665836573464563
SE.CLO.4.LDGAP.R.PRL.2006.A,1.2706400529411404,1.1060419697090365,1.2706400529411404,1.1060419697090365
SE.CLO.4.LDGAP.R.PRL.2006.F,1.1514616119526826,1.0212973298238102,1.1514616119526826,1.0212973298238102
SE.CLO.4.LDGAP.R.PRL.2006.M,1.2796816769714752,1.1321368159298493,1.2796816769714752,1.1321368159298493
SE.CLO.4.LDGAP.R.PRL.2006.R,0.5800372636233141,1.0548213310026953,0.5800372636233141,1.0548213310026953
SE.CLO.4.LDGAP.R.PRL.2006.U,1.2724640073483533,1.0279519788504106,1.2724640073483533,1.0279519788504106
SE.CLO.4.LDGAP.R.PRL.2011.1,1.2173992467505534,0.941351714690168,1.2173992467505534,0.941351714690168
