INDICATOR,name,SEX,URBANIZATION,AGE,COMP_BREAKDOWN_1,INDICATOR_ROOT,UNIT_MEASURE,UNIT_TYPE,INDICATOR_ROOT_NAME,economy,Country name,Indicator name,Region,Income group,Lending category,is_valid,Year,Value,val_std,mu,sd,z
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TUV,Tuvalu,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Upper middle income,IDA,true,2020,5.636404514312744,1.8925703280220112,2.1304066447513588,0.291927496766028,-0.8147102255323586
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TZA,Tanzania,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Lower middle income,IDA,true,2020,4.337959289550781,1.6748434244172408,2.1304066447513588,0.291927496766028,-1.5605354938498293
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,VUT,Vanuatu,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Lower middle income,IDA,true,2020,5.491230010986328,1.870452036793461,2.1304066447513588,0.291927496766028,-0.890476610931393
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ETH,Ethiopia,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,,IDA,true,2020,4.554063320159912,1.714529789640633,2.1304066447513588,0.291927496766028,-1.4245895289680086
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GAB,Gabon,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Upper middle income,IBRD,true,2020,5.808598518371582,1.9181863013862401,2.1304066447513588,0.291927496766028,-0.7269625017036593
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,IRN,"Iran, Islamic Rep.","Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,true,2020,7.980246067047119,2.1950272836143148,2.1304066447513588,0.291927496766028,0.22135852079308474
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,LAO,Lao PDR,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Lower middle income,IDA,true,2020,6.202033042907715,1.9743633532344471,2.1304066447513588,0.291927496766028,-0.53452755648426
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,LSO,Lesotho,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Lower middle income,IDA,true,2010,5.112338066101074,1.8103093621966615,2.1304066447513588,0.291927496766028,-1.0964958289326427
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,LUX,Luxembourg,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,9.671764373779297,2.3676014100107934,2.1304066447513588,0.291927496766028,0.81251258578612
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,MRT,Mauritania,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Lower middle income,IDA,true,2020,4.099155426025391,1.6290749232765127,2.1304066447513588,0.291927496766028,-1.7173158644820972
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,NLD,Netherlands,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,11.36184978485107,2.5146150998002916,2.1304066447513588,0.291927496766028,1.3161091685613484
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,SVN,Slovenia,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,11.13348007202148,2.4959685797493796,2.1304066447513588,0.291927496766028,1.252235363395757
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TJK,Tajikistan,"Learning-Adjusted Years of School, Male",Europe & Central Asia,Lower middle income,IDA,true,2018,7.944445133209229,2.191032684093054,2.1304066447513588,0.291927496766028,0.20767498784222244
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TUR,T�rkiye,"Learning-Adjusted Years of School, Male",Europe & Central Asia,Upper middle income,IBRD,true,2020,9.19133186340332,2.3215375416773854,2.1304066447513588,0.291927496766028,0.6547204324476937
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,USA,United States,"Learning-Adjusted Years of School, Male",North America,High income,,true,2020,10.47591781616211,2.4402507367273296,2.1304066447513588,0.291927496766028,1.0613734417224236
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ZWE,Zimbabwe,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Lower middle income,Blend,true,2010,6.948605537414551,2.0729965091823437,2.1304066447513588,0.291927496766028,-0.19665888347279514
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BLR,Belarus,"Learning-Adjusted Years of School, Male",Europe & Central Asia,Upper middle income,IBRD,true,2020,10.76796054840088,2.465380630846277,2.1304066447513588,0.291927496766028,1.1474560971671364
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ESP,Spain,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,10.47494125366211,2.440165636426934,2.1304066447513588,0.291927496766028,1.0610819299555014
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GUY,Guyana,"Learning-Adjusted Years of School, Male",Latin America & Caribbean,High income,IDA,true,2020,6.542747497558594,2.0205865052427296,2.1304066447513588,0.291927496766028,-0.376189775629964
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,IND,India,"Learning-Adjusted Years of School, Male",South Asia,Lower middle income,IBRD,true,2020,7.05066442489624,2.0857546252786516,2.1304066447513588,0.291927496766028,-0.1529558536532601
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ITA,Italy,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,10.38499736785889,2.432296468321903,2.1304066447513588,0.291927496766028,1.034126031000433
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,JOR,Jordan,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,2020,7.240819931030273,2.109099845163962,2.1304066447513588,0.291927496766028,-0.07298661422248144
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,KAZ,Kazakhstan,"Learning-Adjusted Years of School, Male",Europe & Central Asia,Upper middle income,IBRD,true,2020,8.932389259338379,2.295801059320363,2.1304066447513588,0.291927496766028,0.5665599040900323
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,LVA,Latvia,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,10.77638149261475,2.466095957234101,2.1304066447513588,0.291927496766028,1.1499064534910466
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,MAR,Morocco,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,2020,6.150450706481934,1.9671753905908382,2.1304066447513588,0.291927496766028,-0.5591499806246274
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,QAT,Qatar,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,8.25507640838623,2.2251722018948095,2.1304066447513588,0.291927496766028,0.3246201820426759
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TCD,Chad,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Low income,IDA,true,2020,3.36577033996582,1.4737946548124354,2.1304066447513588,0.291927496766028,-2.2492296793308926
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,YEM,"Yemen, Rep.","Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",Low income,IDA,true,2020,4.523342132568359,1.708983135871391,2.1304066447513588,0.291927496766028,-1.4435896362915321
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ARE,United Arab Emirates,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,9.488609313964844,2.350289841071056,2.1304066447513588,0.291927496766028,0.7532116664430814
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,CAN,Canada,"Learning-Adjusted Years of School, Male",North America,High income,,true,2020,11.63582420349121,2.5365359704887727,2.1304066447513588,0.291927496766028,1.391199288304505
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GTM,Guatemala,"Learning-Adjusted Years of School, Male",Latin America & Caribbean,Upper middle income,IBRD,true,2020,6.266287803649902,1.9832455426553484,2.1304066447513588,0.291927496766028,-0.5041015448228093
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,LTU,Lithuania,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,10.76166725158691,2.4648457055157507,2.1304066447513588,0.291927496766028,1.1456237061232903
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,MMR,Myanmar,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Lower middle income,IDA,true,2020,6.65020751953125,2.034732774206632,2.1304066447513588,0.291927496766028,-0.3277316169411978
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TGO,Togo,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Low income,IDA,true,2020,6.19413948059082,1.9732667335468101,2.1304066447513588,0.291927496766028,-0.538284036088906
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TLS,Timor-Leste,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Lower middle income,Blend,true,2020,6.017502784729004,1.948407426080185,2.1304066447513588,0.291927496766028,-0.623439794768772
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TTO,Trinidad and Tobago,"Learning-Adjusted Years of School, Male",Latin America & Caribbean,High income,IBRD,true,2010,7.697932720184326,2.1630853790552025,2.1304066447513588,0.291927496766028,0.1119412685199532
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ARM,Armenia,"Learning-Adjusted Years of School, Male",Europe & Central Asia,Upper middle income,IBRD,true,2020,7.767737865447998,2.171078833026079,2.1304066447513588,0.291927496766028,0.13932290971315298
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,FSM,"Micronesia, Fed. Sts.","Learning-Adjusted Years of School, Male",East Asia & Pacific,Lower middle income,IDA,true,2020,6.981709957122803,2.0771526688481674,2.1304066447513588,0.291927496766028,-0.18242192494074302
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GEO,Georgia,"Learning-Adjusted Years of School, Male",Europe & Central Asia,Upper middle income,IBRD,true,2020,7.988442420959473,2.1959395766273855,2.1304066447513588,0.291927496766028,0.2244835878839792
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GMB,"Gambia, The","Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Low income,IDA,true,2020,5.187218189239502,1.822485581684182,2.1304066447513588,0.291927496766028,-1.054786090650334
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,IRQ,Iraq,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,true,2020,3.786038160324097,1.5657029627774406,2.1304066447513588,0.291927496766028,-1.934397027445869
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ISL,Iceland,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,10.43899059295654,2.4370277471773045,2.1304066447513588,0.291927496766028,1.0503330649654228
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,MEX,Mexico,"Learning-Adjusted Years of School, Male",Latin America & Caribbean,Upper middle income,IBRD,true,2020,8.760541915893555,2.2783479230530133,2.1304066447513588,0.291927496766028,0.5067740447218831
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,NAM,Namibia,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Lower middle income,IBRD,true,2010,5.295408248901367,1.839820518276911,2.1304066447513588,0.291927496766028,-0.995405125223078
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,NER,Niger,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Low income,IDA,true,2020,2.916841506958008,1.3652855910001047,2.1304066447513588,0.291927496766028,-2.620928354564962
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,NOR,Norway,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,10.99680233001709,2.4846401417793196,2.1304066447513588,0.291927496766028,1.2134297075546445
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,PRT,Portugal,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,11.3317756652832,2.512179318590455,2.1304066447513588,0.291927496766028,1.3077653803371483
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BWA,Botswana,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Upper middle income,IBRD,true,2020,4.70835018157959,1.741930046993416,2.1304066447513588,0.291927496766028,-1.330729725913062
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,DMA,Dominica,"Learning-Adjusted Years of School, Male",Latin America & Caribbean,Upper middle income,Blend,true,2020,7.677408695220947,2.1607229466841518,2.1304066447513588,0.291927496766028,0.10384873733593754
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ECU,Ecuador,"Learning-Adjusted Years of School, Male",Latin America & Caribbean,Upper middle income,IBRD,true,2020,8.529531478881836,2.2543955536959706,2.1304066447513588,0.291927496766028,0.42472500986772593
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,GRD,Grenada,"Learning-Adjusted Years of School, Male",Latin America & Caribbean,Upper middle income,Blend,true,2020,7.873888969421387,2.183113140980921,2.1304066447513588,0.291927496766028,0.18054652889311368
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ISR,Israel,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,10.18229484558105,2.4143317101320774,2.1304066447513588,0.291927496766028,0.9725876066010899
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,MLT,Malta,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,9.847691535949709,2.3839522956858734,2.1304066447513588,0.291927496766028,0.8685226768402862
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,THA,Thailand,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Upper middle income,IBRD,true,2020,8.438187599182129,2.2447639701125977,2.1304066447513588,0.291927496766028,0.3917319424449187
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TON,Tonga,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Upper middle income,IDA,true,2020,6.784868240356445,2.0521818803330305,2.1304066447513588,0.291927496766028,-0.26795956285345496
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,VNM,Vietnam,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Lower middle income,IBRD,true,2020,10.31493186950684,2.426123257813006,2.1304066447513588,0.291927496766028,1.0129796485003815
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ZAF,South Africa,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Upper middle income,IBRD,true,2020,5.366049766540527,1.8509791463820504,2.1304066447513588,0.291927496766028,-0.9571811544469273
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BTN,Bhutan,"Learning-Adjusted Years of School, Male",South Asia,Lower middle income,IDA,true,2020,6.081756114959717,1.9575219157852002,2.1304066447513588,0.291927496766028,-0.5922180366062639
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,COG,"Congo, Rep.","Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Lower middle income,Blend,true,2020,5.185251712799072,1.8221677023161078,2.1304066447513588,0.291927496766028,-1.055874988995285
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,FRA,France,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,11.18253135681152,2.500003069654766,2.1304066447513588,0.291927496766028,1.2660555411799002
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,KIR,Kiribati,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Lower middle income,IDA,true,2020,6.736643314361572,2.045967913220088,2.1304066447513588,0.291927496766028,-0.28924555743012464
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,KWT,Kuwait,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,6.845752716064453,2.0599723300926787,2.1304066447513588,0.291927496766028,-0.24127331422682427
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,ROU,Romania,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,IBRD,true,2020,8.225996017456055,2.222025153470248,2.1304066447513588,0.291927496766028,0.3138399422248291
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,SAU,Saudi Arabia,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",High income,,true,2020,7.581910610198975,2.149656570551322,2.1304066447513588,0.291927496766028,0.06594077643666263
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,SLB,Solomon Islands,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Lower middle income,IDA,true,2020,4.452354431152344,1.696047521103576,2.1304066447513588,0.291927496766028,-1.4879006892451447
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,WSM,Samoa,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Upper middle income,IDA,true,2020,6.724460124969482,2.0443919336062755,2.1304066447513588,0.291927496766028,-0.29464408833684397
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BEN,Benin,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Lower middle income,IDA,true,2020,5.904913902282715,1.9322333178889077,2.1304066447513588,0.291927496766028,-0.6788443331231713
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BRN,Brunei Darussalam,"Learning-Adjusted Years of School, Male",East Asia & Pacific,High income,,true,2020,8.974505424499512,2.300032380042915,2.1304066447513588,0.291927496766028,0.5810543274294812
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,CHN,China,"Learning-Adjusted Years of School, Male",East Asia & Pacific,Upper middle income,IBRD,true,2020,9.217583656311035,2.3241101239746285,2.1304066447513588,0.291927496766028,0.6635328339026515
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,COD,"Congo, Dem. Rep.","Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Low income,IDA,true,2020,4.732880592346191,1.7462181255820375,2.1304066447513588,0.291927496766028,-1.3160408780445851
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,HTI,Haiti,"Learning-Adjusted Years of School, Male",Latin America & Caribbean,Lower middle income,IDA,true,2020,6.043968677520752,1.952171743934799,2.1304066447513588,0.291927496766028,-0.6105450935285148
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,PER,Peru,"Learning-Adjusted Years of School, Male",Latin America & Caribbean,Upper middle income,IBRD,true,2020,8.788628578186035,2.2812213627855216,2.1304066447513588,0.291927496766028,0.5166170357533559
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,RUS,Russian Federation,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,IBRD,true,2020,10.8243522644043,2.470161156083131,2.1304066447513588,0.291927496766028,1.1638318250098796
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,TUN,Tunisia,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,2020,6.086690902709961,1.9582185041895095,2.1304066447513588,0.291927496766028,-0.5898318673963535
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,BFA,Burkina Faso,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Low income,IDA,true,2020,4.581377029418945,1.7194355254139366,2.1304066447513588,0.291927496766028,-1.4077848914205036
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,CIV,C�te d�Ivoire,"Learning-Adjusted Years of School, Male",Sub-Saharan Africa,Lower middle income,Blend,true,2020,5.108288764953613,1.8096466627538856,2.1304066447513588,0.291927496766028,-1.0987659112308752
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,DZA,Algeria,"Learning-Adjusted Years of School, Male","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,true,2020,6.711183547973633,2.0426716839618515,2.1304066447513588,0.291927496766028,-0.30053681739964516
HD.HCI.LAYS.MA,Learning-Adjusted Years of School,M,_T,_T,_Z,HD.HCI.LAYS,NUMBER,NUMBER,Learning-Adjusted Years of School,EST,Estonia,"Learning-Adjusted Years of School, Male",Europe & Central Asia,High income,,true,2020,11.58510112762451,2.532513664123092,2.1304066447513588,0.291927496766028,1.3774208453341104
