INDICATOR,name,SEX,URBANIZATION,AGE,COMP_BREAKDOWN_1,INDICATOR_ROOT,UNIT_MEASURE,UNIT_TYPE,INDICATOR_ROOT_NAME,economy,Country name,Indicator name,Region,Income group,Lending category,is_valid,Year,Value
UIS.X.US.2T4.V.FSGOV,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.2T4.V.FSGOV,USD,NUMBER,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)",LAO,Lao PDR,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)",East Asia & Pacific,Lower middle income,IDA,true,2014,3.83063006401062
UIS.X.USCONST.3.FSGOV,"Government expenditure on upper secondary education, constant US$ (millions)",_T,_T,_T,_Z,UIS.X.USCONST.3.FSGOV,USD,NUMBER,"Government expenditure on upper secondary education, constant US$ (millions)",LAO,Lao PDR,"Government expenditure on upper secondary education, constant US$ (millions)",East Asia & Pacific,Lower middle income,IDA,true,2014,70.74192810058594
UIS.XGDP.4.FSGOV,Government expenditure on post-secondary non-tertiary education as % of GDP (%),_T,_T,_T,_Z,UIS.XGDP.4.FSGOV,SHARE,NUMBER,Government expenditure on post-secondary non-tertiary education as % of GDP (%),LAO,Lao PDR,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),East Asia & Pacific,Lower middle income,IDA,true,2014,0.0116200000047684
UIS.XSPENDP.0.FDPUB.FNNONS,Current expenditure other than staff compensation as % of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.0.FDPUB.FNNONS,SHARE,NUMBER,Current expenditure other than staff compensation as % of total expenditure in pre-primary public institutions (%),LAO,Lao PDR,Current expenditure other than staff compensation as a percentage of total expenditure in pre-primary public institutions (%),East Asia & Pacific,Lower middle income,IDA,true,2014,10.86575031280518
UIS.XSPENDP.1.FDPUB.FNNTS,Non-teaching staff compensation as a percentage of total expenditure in primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.1.FDPUB.FNNTS,SHARE,NUMBER,Non-teaching staff compensation as a percentage of total expenditure in primary public institutions (%),LAO,Lao PDR,Non-teaching staff compensation as a percentage of total expenditure in primary public institutions (%),East Asia & Pacific,Lower middle income,IDA,true,2014,6.998439788818359
UIS.XUNIT.GDPCAP.2.FSGOV,Initial government funding per lower secondary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.2.FSGOV,SHARE,NUMBER,Initial government funding per lower secondary student as a percentage of GDP per capita,LAO,Lao PDR,Initial government funding per lower secondary student as a percentage of GDP per capita,East Asia & Pacific,Lower middle income,IDA,true,2014,9.55506992340088
UIS.X.PPP.5T8.FSGOV,"Government expenditure on tertiary education, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.5T8.FSGOV,PP_CUR,NUMBER,"Government expenditure on tertiary education, PPP$ (millions)",LBN,Lebanon,"Government expenditure on tertiary education, PPP$ (millions)","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,2013,619.127685546875
UIS.X.PPPCONST.3.FSGOV,"Government expenditure on upper secondary education, constant PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPPCONST.3.FSGOV,PP_CUR,NUMBER,"Government expenditure on upper secondary education, constant PPP$ (millions)",LBN,Lebanon,"Government expenditure on upper secondary education, constant PPP$ (millions)","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,2011,333.3072814941406
UIS.X.US.1.FSGOV,"Government expenditure on primary education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.1.FSGOV,USD,NUMBER,"Government expenditure on primary education, US$ (millions)",LBN,Lebanon,"Government expenditure on primary education, US$ (millions)","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,1996,230.9787445068359
UIS.X.US.3.FSGOV,"Government expenditure on upper secondary education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.3.FSGOV,USD,NUMBER,"Government expenditure on upper secondary education, US$ (millions)",LBN,Lebanon,"Government expenditure on upper secondary education, US$ (millions)","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,2011,124.5452728271484
UIS.XSPENDP.3.FDPUB.FNCAP,Capital expenditure as % of total expenditure in upper-secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.3.FDPUB.FNCAP,SHARE,NUMBER,Capital expenditure as % of total expenditure in upper-secondary public institutions (%),LBN,Lebanon,Capital expenditure as a percentage of total expenditure in upper-secondary public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,2011,8.166620254516602
UIS.XSPENDP.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in public institutions (%),LBN,Lebanon,Teaching staff compensation as a percentage of total expenditure in public institutions (%),"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,2012,93.46263885498048
UIS.XUNIT.PPPCONST.02.FSGOV,"Initial government funding per pre-primary student, constant PPP$",_T,_T,_T,_Z,UIS.XUNIT.PPPCONST.02.FSGOV,USD_CONST,NUMBER,"Initial government funding per pre-primary student, constant PPP$",LBN,Lebanon,"Initial government funding per pre-primary student, constant PPP$","Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,true,1996,0.0
UIS.X.PPP.02.FSGOV,"Government expenditure on pre-primary education, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.02.FSGOV,PP_CUR,NUMBER,"Government expenditure on pre-primary education, PPP$ (millions)",LBR,Liberia,"Government expenditure on pre-primary education, PPP$ (millions)",Sub-Saharan Africa,Low income,IDA,true,2021,20.45982933044434
UIS.XSPENDP.FDPUB.FNNONS,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.FDPUB.FNNONS,SHARE,NUMBER,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),LBR,Liberia,Current expenditure other than staff compensation as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Low income,IDA,true,2008,47.40122985839844
UIS.XUNIT.PPPCONST.02.FSGOV,"Initial government funding per pre-primary student, constant PPP$",_T,_T,_T,_Z,UIS.XUNIT.PPPCONST.02.FSGOV,USD_CONST,NUMBER,"Initial government funding per pre-primary student, constant PPP$",LBY,Libya,"Initial government funding per pre-primary student, constant PPP$","Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,true,1977,0.0
UIS.X.PPP.4.FSGOV,"Government expenditure on post-secondary non-tertiary education, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.4.FSGOV,PP_CUR,NUMBER,"Government expenditure on post-secondary non-tertiary education, PPP$ (millions)",LCA,St. Lucia,"Government expenditure on post-secondary non-tertiary education, PPP$ (millions)",Latin America & Caribbean,Upper middle income,Blend,true,2022,10.42570018768311
UIS.X.US.FSGOV,"Government expenditure on education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.FSGOV,USD,NUMBER,"Government expenditure on education, US$ (millions)",LCA,St. Lucia,"Government expenditure on education, US$ (millions)",Latin America & Caribbean,Upper middle income,Blend,true,2022,86.68128204345703
UIS.X.USCONST.2T4.V.FSGOV,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)",_T,_T,_T,_Z,UIS.X.USCONST.2T4.V.FSGOV,USD,NUMBER,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)",LCA,St. Lucia,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, constant US$ (millions)",Latin America & Caribbean,Upper middle income,Blend,true,2022,0.0
UIS.X.USCONST.3.FSGOV,"Government expenditure on upper secondary education, constant US$ (millions)",_T,_T,_T,_Z,UIS.X.USCONST.3.FSGOV,USD,NUMBER,"Government expenditure on upper secondary education, constant US$ (millions)",LCA,St. Lucia,"Government expenditure on upper secondary education, constant US$ (millions)",Latin America & Caribbean,Upper middle income,Blend,true,2022,10.93363952636719
UIS.XSPENDP.2.FDPUB.FNS,All staff compensation as % of total expenditure in lower secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.2.FDPUB.FNS,SHARE,NUMBER,All staff compensation as % of total expenditure in lower secondary public institutions (%),LCA,St. Lucia,All staff compensation as a percentage of total expenditure in lower secondary public institutions (%),Latin America & Caribbean,Upper middle income,Blend,true,2022,79.16246795654297
UIS.XSPENDP.2.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.2.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),LCA,St. Lucia,Teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),Latin America & Caribbean,Upper middle income,Blend,true,2022,64.9813003540039
UIS.XSPENDP.23.FDPUB.FNCUR,Current expenditure as % of total expenditure in secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.23.FDPUB.FNCUR,SHARE,NUMBER,Current expenditure as % of total expenditure in secondary public institutions (%),LCA,St. Lucia,Current expenditure as a percentage of total expenditure in secondary public institutions (%),Latin America & Caribbean,Upper middle income,Blend,true,2022,96.1102294921875
UIS.XSPENDP.FDPUB.FNNTS,Non-teaching staff compensation as a percentage of total expenditure in public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.FDPUB.FNNTS,SHARE,NUMBER,Non-teaching staff compensation as a percentage of total expenditure in public institutions (%),LCA,St. Lucia,Non-teaching staff compensation as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,Blend,true,2018,17.09964942932129
UIS.X.US.2T4.V.FSGOV,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.2T4.V.FSGOV,USD,NUMBER,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)",LIE,Liechtenstein,"Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)",Europe & Central Asia,High income,,true,2017,0.0
UIS.XSPENDP.23.FDPUB.FNNONS,Current expenditure other than staff compensation as % of total expenditure in secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.23.FDPUB.FNNONS,SHARE,NUMBER,Current expenditure other than staff compensation as % of total expenditure in secondary public institutions (%),LIE,Liechtenstein,Current expenditure other than staff compensation as a percentage of total expenditure in secondary public institutions (%),Europe & Central Asia,High income,,true,2014,22.96883964538574
UIS.XSPENDP.FDPUB.FNS,All staff compensation as % of total expenditure in public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.FDPUB.FNS,SHARE,NUMBER,All staff compensation as % of total expenditure in public institutions (%),LIE,Liechtenstein,All staff compensation as a percentage of total expenditure in public institutions (%),Europe & Central Asia,High income,,true,2011,73.87731170654297
UIS.XUNIT.GDPCAP.1.FSGOV,Initial government funding per primary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.1.FSGOV,SHARE,NUMBER,Initial government funding per primary student as a percentage of GDP per capita,LIE,Liechtenstein,Initial government funding per primary student as a percentage of GDP per capita,Europe & Central Asia,High income,,true,2011,17.73774909973145
UIS.X.PPP.02.FSGOV,"Government expenditure on pre-primary education, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.02.FSGOV,PP_CUR,NUMBER,"Government expenditure on pre-primary education, PPP$ (millions)",LKA,Sri Lanka,"Government expenditure on pre-primary education, PPP$ (millions)",South Asia,Lower middle income,IDA,true,2020,0.0
UIS.X.US.1.FSGOV,"Government expenditure on primary education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.1.FSGOV,USD,NUMBER,"Government expenditure on primary education, US$ (millions)",LKA,Sri Lanka,"Government expenditure on primary education, US$ (millions)",South Asia,Lower middle income,IDA,true,2020,377.0095825195313
UIS.X.USCONST.1.FSGOV,"Government expenditure on primary education, constant US$ (millions)",_T,_T,_T,_Z,UIS.X.USCONST.1.FSGOV,USD,NUMBER,"Government expenditure on primary education, constant US$ (millions)",LKA,Sri Lanka,"Government expenditure on primary education, constant US$ (millions)",South Asia,Lower middle income,IDA,true,2020,381.7121887207031
UIS.XSPENDP.1.FDPUB.FNCUR,Current expenditure as % of total expenditure in primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.1.FDPUB.FNCUR,SHARE,NUMBER,Current expenditure as % of total expenditure in primary public institutions (%),LKA,Sri Lanka,Current expenditure as a percentage of total expenditure in primary public institutions (%),South Asia,Lower middle income,IDA,true,2020,97.73165130615234
UIS.XSPENDP.2.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.2.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),LKA,Sri Lanka,Teaching staff compensation as a percentage of total expenditure in lower secondary public institutions (%),South Asia,Lower middle income,IDA,true,2017,37.26026153564453
UIS.X.PPPCONST.02.FSGOV,"Government expenditure on pre-primary education, constant PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPPCONST.02.FSGOV,PP_CUR,NUMBER,"Government expenditure on pre-primary education, constant PPP$ (millions)",LSO,Lesotho,"Government expenditure on pre-primary education, constant PPP$ (millions)",Sub-Saharan Africa,Lower middle income,IDA,true,2018,1.011809945106506
UIS.XSPENDP.1.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.1.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in primary public institutions (%),LSO,Lesotho,Teaching staff compensation as a percentage of total expenditure in primary public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,true,2018,93.37191772460938
UIS.XUNIT.GDPCAP.1.FSGOV,Initial government funding per primary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.1.FSGOV,SHARE,NUMBER,Initial government funding per primary student as a percentage of GDP per capita,LSO,Lesotho,Initial government funding per primary student as a percentage of GDP per capita,Sub-Saharan Africa,Lower middle income,IDA,true,2018,24.04497909545898
UIS.XUNIT.GDPCAP.23.FSGOV,Initial government funding per secondary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.23.FSGOV,SHARE,NUMBER,Initial government funding per secondary student as a percentage of GDP per capita,LSO,Lesotho,Initial government funding per secondary student as a percentage of GDP per capita,Sub-Saharan Africa,Lower middle income,IDA,true,2018,34.8225212097168
UIS.XUNIT.PPPCONST.5T8.FSGOV,"Initial government funding per tertiary student, constant PPP$",_T,_T,_T,_Z,UIS.XUNIT.PPPCONST.5T8.FSGOV,USD_CONST,NUMBER,"Initial government funding per tertiary student, constant PPP$",LSO,Lesotho,"Initial government funding per tertiary student, constant PPP$",Sub-Saharan Africa,Lower middle income,IDA,true,2018,1409.08349609375
